"";"adm1_code";"wikipedia";"name";"type";"region";"adm0_label";"admin";"gn_id";"region_sub";"wikidataid";"name_de";"name_pl";"fid";"FID_neu";"X";"Y"
"147";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";147;4147;840509,67;6015647,67
"148";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";148;4148;850509,67;6015647,67
"149";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";149;4149;860509,67;6015647,67
"150";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";150;4150;870509,67;6015647,67
"151";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";151;4151;880509,67;6015647,67
"152";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";152;4152;890509,67;6015647,67
"153";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";153;4153;900509,67;6015647,67
"154";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";154;4154;910509,67;6015647,67
"155";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";155;4155;920509,67;6015647,67
"156";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";156;4156;930509,67;6015647,67
"157";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";157;4157;940509,67;6015647,67
"158";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";158;4158;950509,67;6015647,67
"159";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";159;4159;960509,67;6015647,67
"160";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";160;4160;970509,67;6015647,67
"161";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";161;4161;980509,67;6015647,67
"162";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";162;4162;550509,67;6005647,67
"163";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";163;4163;560509,67;6005647,67
"164";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";164;4164;570509,67;6005647,67
"165";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";165;4165;580509,67;6005647,67
"166";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";166;4166;590509,67;6005647,67
"167";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";167;4167;600509,67;6005647,67
"168";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";168;4168;610509,67;6005647,67
"169";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";169;4169;620509,67;6005647,67
"170";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";170;4170;630509,67;6005647,67
"171";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";171;4171;640509,67;6005647,67
"172";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";172;4172;650509,67;6005647,67
"173";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";173;4173;660509,67;6005647,67
"174";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";174;4174;670509,67;6005647,67
"175";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";175;4175;680509,67;6005647,67
"176";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";176;4176;690509,67;6005647,67
"177";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";177;4177;700509,67;6005647,67
"178";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";178;4178;710509,67;6005647,67
"179";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";179;4179;720509,67;6005647,67
"180";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";180;4180;730509,67;6005647,67
"181";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";181;4181;740509,67;6005647,67
"182";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";182;4182;750509,67;6005647,67
"183";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";183;4183;760509,67;6005647,67
"184";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";184;4184;770509,67;6005647,67
"185";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";185;4185;780509,67;6005647,67
"186";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";186;4186;790509,67;6005647,67
"187";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";187;4187;800509,67;6005647,67
"188";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";188;4188;810509,67;6005647,67
"189";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";189;4189;820509,67;6005647,67
"190";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";190;4190;830509,67;6005647,67
"191";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";191;4191;840509,67;6005647,67
"192";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";192;4192;850509,67;6005647,67
"193";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";193;4193;860509,67;6005647,67
"194";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";194;4194;870509,67;6005647,67
"195";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";195;4195;880509,67;6005647,67
"196";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";196;4196;890509,67;6005647,67
"197";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";197;4197;900509,67;6005647,67
"198";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";198;4198;910509,67;6005647,67
"199";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";199;4199;920509,67;6005647,67
"200";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";200;4200;930509,67;6005647,67
"201";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";201;4201;940509,67;6005647,67
"202";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";202;4202;950509,67;6005647,67
"203";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";203;4203;960509,67;6005647,67
"204";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";204;4204;970509,67;6005647,67
"205";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";205;4205;980509,67;6005647,67
"206";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";206;4206;520509,67;5995647,67
"207";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";207;4207;530509,67;5995647,67
"208";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";208;4208;540509,67;5995647,67
"209";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";209;4209;550509,67;5995647,67
"210";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";210;4210;560509,67;5995647,67
"211";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";211;4211;570509,67;5995647,67
"212";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";212;4212;580509,67;5995647,67
"213";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";213;4213;590509,67;5995647,67
"214";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";214;4214;600509,67;5995647,67
"215";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";215;4215;610509,67;5995647,67
"216";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";216;4216;620509,67;5995647,67
"217";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";217;4217;630509,67;5995647,67
"218";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";218;4218;640509,67;5995647,67
"219";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";219;4219;650509,67;5995647,67
"220";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";220;4220;660509,67;5995647,67
"221";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";221;4221;670509,67;5995647,67
"222";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";222;4222;680509,67;5995647,67
"223";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";223;4223;690509,67;5995647,67
"224";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";224;4224;700509,67;5995647,67
"225";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";225;4225;710509,67;5995647,67
"226";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";226;4226;720509,67;5995647,67
"227";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";227;4227;730509,67;5995647,67
"228";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";228;4228;740509,67;5995647,67
"229";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";229;4229;750509,67;5995647,67
"230";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";230;4230;760509,67;5995647,67
"231";"POL-3140";NA;"Pomeranian";"Województwo";NA;2;"Poland";3337496;NA;"Q54180";"Woiwodschaft Pommern";"województwo pomorskie";231;4231;770509,67;5995647,67
"232";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";232;4232;780509,67;5995647,67
"233";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";233;4233;790509,67;5995647,67
"234";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";234;4234;800509,67;5995647,67
"235";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";235;4235;810509,67;5995647,67
"236";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";236;4236;820509,67;5995647,67
"237";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";237;4237;830509,67;5995647,67
"238";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";238;4238;840509,67;5995647,67
"239";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";239;4239;850509,67;5995647,67
"240";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";240;4240;860509,67;5995647,67
"241";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";241;4241;870509,67;5995647,67
"242";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";242;4242;880509,67;5995647,67
"243";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";243;4243;890509,67;5995647,67
"244";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";244;4244;900509,67;5995647,67
"245";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";245;4245;910509,67;5995647,67
"246";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";246;4246;920509,67;5995647,67
"247";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";247;4247;930509,67;5995647,67
"248";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";248;4248;940509,67;5995647,67
"249";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";249;4249;950509,67;5995647,67
"250";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";250;4250;960509,67;5995647,67
"251";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";251;4251;970509,67;5995647,67
"252";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";252;4252;980509,67;5995647,67
"253";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";253;4253;490509,67;5985647,67
"254";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";254;4254;500509,67;5985647,67
"255";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";255;4255;510509,67;5985647,67
"256";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";256;4256;520509,67;5985647,67
"257";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";257;4257;530509,67;5985647,67
"258";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";258;4258;540509,67;5985647,67
"259";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";259;4259;550509,67;5985647,67
"260";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";260;4260;560509,67;5985647,67
"261";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";261;4261;570509,67;5985647,67
"262";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";262;4262;580509,67;5985647,67
